id,date,num_of_events,value
14755,2011-02-16,1,506.02
13798,2011-02-16,1,314.4
13078,2011-02-16,1,348.57
16148,2011-02-16,1,76.32
13001,2011-02-16,3,1832.62
18219,2011-02-16,1,94.31
14543,2011-02-16,1,388.05
17422,2011-02-16,1,321.25
17175,2011-02-16,1,519.08
18257,2011-02-16,1,328.4
17857,2011-02-16,1,786.84
16684,2011-02-16,2,-3.18
,2011-02-16,1,1449.88
14107,2011-02-16,1,257.85
15867,2011-02-16,1,133
13089,2011-02-16,3,983.51
12431,2011-02-17,1,640.1
16839,2011-02-17,1,597.58
13305,2011-02-17,1,152.7
13327,2011-02-17,1,202.9
12971,2011-02-17,2,189.5
13777,2011-02-17,1,244.68
12494,2011-02-17,1,250
,2011-02-17,14,8697.88
12362,2011-02-17,1,479.1
16235,2011-02-17,1,235.79
14911,2011-02-17,1,281.12
13018,2011-02-17,1,331.2
17083,2011-02-17,1,304.66
13718,2011-02-17,1,114.05
15382,2011-02-17,1,1019.42
17954,2011-02-17,2,321.44
14754,2011-02-17,1,228.27
12500,2011-02-17,1,373.98
17865,2011-02-17,1,655.28
13668,2011-02-17,1,1131.46
13151,2011-02-17,1,1257.87
16745,2011-02-17,1,304.65
15601,2011-02-17,1,570.88
14298,2011-02-17,4,1990.08
18125,2011-02-17,2,174.1
14606,2011-02-17,1,147.33
12654,2011-02-17,1,166.6
18116,2011-02-17,1,161.95
15044,2011-02-17,1,205.5
13085,2011-02-17,1,278.1
15903,2011-02-17,1,161.28
16525,2011-02-17,1,347.1
15785,2011-02-17,1,928.58
17841,2011-02-17,3,181.19
14099,2011-02-17,1,200.59
13767,2011-02-17,1,277.81
12748,2011-02-17,1,23.95
16556,2011-02-17,1,640.14
12989,2011-02-17,1,-2.1
14379,2011-02-17,1,110.98
17381,2011-02-17,1,57.6
14035,2011-02-15,1,301.6
17288,2011-02-17,1,53.4
17576,2011-02-17,1,147.2
12455,2011-02-17,1,15
17419,2011-02-17,1,333
16353,2011-02-17,1,118.8
14702,2011-02-17,1,101.25
13230,2011-02-17,1,145.58
13425,2011-02-18,1,401.57
12852,2011-02-18,1,311.55
15228,2011-02-18,1,904.85
13012,2011-02-18,1,377.27
12971,2011-02-09,1,38.1
14676,2011-02-11,1,-1.25
17591,2011-02-14,1,151.68
13623,2011-02-15,2,136.1
14530,2011-02-16,1,698.26
13178,2011-02-17,1,414
,2011-02-18,13,1745.69
16713,2011-02-18,2,386.32
17389,2011-02-18,1,96.9
16182,2011-02-18,1,825
15290,2011-02-18,1,298.73
18229,2011-02-18,1,359.8
13489,2011-02-18,1,77.28
12714,2011-02-18,1,968.3
13904,2011-02-18,1,201.12
14057,2011-02-18,1,623.78
14911,2011-02-18,1,162.7
15755,2011-02-18,1,314.68
14680,2011-02-18,1,2807.31
16393,2011-02-18,1,214.05
13932,2011-02-18,1,307.4
13397,2011-02-18,1,301.85
12462,2011-02-18,1,-20.8
15311,2011-02-18,1,518.2
14101,2011-02-18,1,1092.43
16401,2011-02-18,1,177.9
16814,2011-02-18,1,179.6
16726,2011-02-18,2,474.22
14606,2011-02-18,1,15
16265,2011-02-18,1,799.38
13799,2011-02-18,1,341.7
16531,2011-02-18,1,245.91
14760,2011-02-18,1,-35.4
13408,2011-02-18,1,-7.5
16133,2011-02-18,1,-8.5
17512,2011-02-18,1,-4.95
12395,2011-02-18,1,-14.85
12553,2011-02-18,2,-3.9
18093,2011-02-18,1,-23.1
13078,2011-02-18,1,-4.65
16765,2011-02-18,1,34
17612,2011-02-18,1,-5.95
16306,2011-02-18,3,-5.1
16979,2011-02-18,1,-9.95
15601,2011-02-18,1,-1.25
15122,2011-02-18,1,-11.9
18172,2011-02-18,1,-11.25
16027,2011-02-18,1,-82.5
15465,2011-02-20,2,612.71
16566,2011-02-20,1,94.9
13725,2011-02-20,1,136
13246,2011-02-20,1,400.45
16746,2011-02-20,1,560.15
12891,2011-02-20,1,42
16466,2011-02-20,1,111.67
14878,2011-02-20,1,111.88
16115,2011-02-20,1,138.83
17811,2011-02-20,1,1271.55
13097,2011-02-20,2,580.21
14162,2011-02-20,1,177.68
17214,2011-02-20,1,149.55
13301,2011-02-20,1,173.91
14803,2011-02-20,1,542.15
14667,2011-02-20,2,329.55
17838,2011-02-20,1,752.14
16931,2011-02-20,1,302.37
13744,2011-02-20,1,893.16
17050,2011-02-20,1,540.94
12988,2011-02-20,1,535.32
17323,2011-02-20,1,141.69
13168,2011-02-20,1,209.05
14606,2011-02-20,1,113.85
14502,2011-02-20,1,298.38
,2011-02-21,15,-8437.31
12707,2011-02-21,1,603.42
18094,2011-02-21,1,504.72
15129,2011-02-21,1,355.4
14229,2011-02-21,1,305.16
12423,2011-02-21,1,192.31
17361,2011-02-21,1,45
14796,2011-02-21,1,328.88
16029,2011-02-21,1,567.84
16333,2011-02-21,1,399.6
14646,2011-02-21,2,18279.48
18155,2011-02-21,1,113.93
16656,2011-02-21,1,659.28
12524,2011-02-21,1,525.34
15321,2011-02-21,1,1159.47
17757,2011-02-21,1,146.8
12766,2011-02-21,1,973.65
17865,2011-02-21,1,-76.65
14092,2011-02-21,1,-3.75
13477,2011-02-21,1,185.4
17422,2011-02-21,1,-55.35
14329,2011-02-21,1,-27.9
17677,2011-02-21,1,-6.8
15687,2011-02-21,1,-9.95
15065,2011-02-21,1,773.66
12471,2011-02-21,1,-17
15146,2011-02-21,1,834.22
14639,2011-02-21,1,558.59
12621,2011-02-21,1,892.95
12523,2011-02-21,1,143.4
17338,2011-02-21,1,1117.8
14744,2011-02-21,1,-8.5
13044,2011-02-21,1,560.47
16775,2011-02-21,1,171.05
15079,2011-02-21,1,-1.95
16441,2011-02-21,1,211
16014,2011-02-21,1,262.93
18061,2011-02-22,1,108.15
16638,2011-02-22,1,528.27
13767,2011-02-22,1,437.9
17526,2011-02-22,1,634.2
13576,2011-02-22,1,364.32
17512,2011-02-22,1,79.2
14520,2011-02-22,1,165
13862,2011-02-22,1,253.75
15290,2011-02-22,1,-1.65
16912,2011-02-22,2,380.34
17315,2011-02-22,1,131.8
17994,2011-02-22,1,307.25
18257,2011-02-22,2,20.4
16546,2011-02-22,1,487.75
17811,2011-02-22,1,139.8
13038,2011-02-22,1,395.1
17002,2011-02-22,1,513.06
16843,2011-02-22,1,1240.4
17075,2011-02-22,1,373.74
14060,2011-02-22,1,402.66
15722,2011-02-22,1,324.05
16349,2011-02-22,1,53.5
13694,2011-02-22,2,2452.46
16913,2011-02-22,1,113.44
13113,2011-02-22,3,342.19
17442,2011-02-22,1,440.83
14895,2011-02-22,1,2346.34
18114,2011-02-22,1,220.1
15078,2011-02-22,1,590.03
15303,2011-02-22,1,574.02
12845,2011-02-22,1,65.09
18188,2011-02-22,1,426.6
16045,2011-02-22,1,664.45
16907,2011-02-22,1,250.68
16980,2011-02-21,1,732.36
17511,2011-02-22,2,3323.81
16573,2011-02-22,1,292.63
16161,2011-02-22,1,181.13
13421,2011-02-22,2,822.94
17841,2011-02-22,1,141.48
18196,2011-02-22,1,450.78
13077,2011-02-22,2,263.72
13285,2011-02-22,1,666.89
12748,2011-02-22,1,7.8
13184,2011-02-22,1,212.52
18151,2011-02-23,1,312.55
12980,2011-02-23,1,432.9
14156,2011-02-23,1,1480.2
13804,2011-02-23,1,723.63
17499,2011-02-23,1,622.88
15397,2011-02-23,1,94
17706,2011-02-23,1,411.02
14276,2011-02-23,1,341.2
14735,2011-02-23,1,-39.9
13453,2011-02-23,1,185
17949,2011-02-23,2,432
18041,2011-02-23,1,271.68
17428,2011-02-23,1,618.89
17135,2011-02-23,1,284.97
18172,2011-02-23,2,1978.38
15605,2011-02-23,1,182.75
15373,2011-02-23,1,151.55
16422,2011-02-23,1,417.96
17711,2011-02-23,1,220.53
14211,2011-02-23,1,-2.6
15311,2011-02-23,1,726.83
13865,2011-02-23,1,123.3
13089,2011-02-23,1,354.56
13993,2011-02-23,1,499.7
16940,2011-02-23,1,757.68
14289,2011-02-23,1,322.24
13694,2011-02-23,1,218.88
13854,2011-02-23,1,385.46
15858,2011-02-23,1,432.29
16208,2011-02-23,1,497.59
17063,2011-02-23,2,319.37
15687,2011-02-23,1,299.95
16145,2011-02-23,1,310.08
13149,2011-02-23,1,376.74
14606,2011-02-23,1,114.07
17504,2011-02-23,1,346.28
18068,2011-02-23,1,101.7
15932,2011-02-23,1,317.73
12823,2011-02-23,1,229.5
14562,2011-02-23,1,171.85
16692,2011-02-23,1,8.5
17675,2011-02-23,1,635.41
12471,2011-02-23,1,388.3
15590,2011-02-23,1,-30.19
13090,2011-02-23,1,485.04
12437,2011-02-23,2,439.76
12748,2011-02-23,1,69.59
12971,2011-02-24,1,109
18231,2011-02-24,1,291
14004,2011-02-24,1,900.02
17139,2011-02-24,1,2639.38
15606,2011-02-24,1,305.7
17147,2011-02-24,2,-34.95
17314,2011-02-24,1,-2.95
13118,2011-02-24,2,177.52
15146,2011-02-24,1,-13.5
,2011-02-24,4,1336.95
15974,2011-02-24,1,769.24
17613,2011-02-24,1,310.71
15910,2011-02-24,1,161.41
12565,2011-02-24,1,145.92
16719,2011-02-24,2,152.83
16086,2011-02-24,1,101.19
14243,2011-02-24,1,339.4
12582,2011-02-24,1,205.16
17364,2011-02-24,1,504.56
14231,2011-02-24,1,308.95
14527,2011-02-24,1,77.95
17865,2011-02-24,1,596.24
15805,2011-02-24,1,553.76
14189,2011-02-24,1,214.71
17867,2011-02-24,2,12.75
14880,2011-02-24,1,129.2
15121,2011-02-24,1,295.15
15078,2011-02-24,1,-55.05
12362,2011-02-24,1,-4.9
18065,2011-02-24,1,405.03
13018,2011-02-24,1,311.25
17117,2011-02-24,1,116.2
17017,2011-02-24,1,528.32
12945,2011-02-24,1,462.95
18056,2011-02-24,1,363.65
14298,2011-02-24,1,1991.26
16838,2011-02-24,1,392.12
18198,2011-02-24,1,303.22
15543,2011-02-24,1,127.86
13777,2011-02-24,1,179.04
17377,2011-02-24,1,132.17
13751,2011-02-24,1,296.25
13081,2011-02-24,2,1573.19
13725,2011-02-24,1,147.3
17090,2011-02-24,1,400.8
12877,2011-02-24,1,79.2
13851,2011-02-24,1,246.32
16997,2011-02-24,1,234
13468,2011-02-24,1,105.2
15189,2011-02-24,1,310.92
17472,2011-02-24,1,198.51
13501,2011-02-24,1,1340.32
16133,2011-02-25,1,307.2
12633,2011-02-25,1,1012.82
13345,2011-02-25,1,389.5
13870,2011-02-25,1,544.03
15769,2011-02-25,1,1295.4
12839,2011-02-25,1,351.56
17034,2011-02-25,1,141.8
12841,2011-02-25,1,169.94
15544,2011-02-25,1,365.1
15845,2011-02-25,1,929.22
14541,2011-02-25,2,361.4
17735,2011-02-25,1,847.38
13458,2011-02-25,1,676.92
15712,2011-02-25,1,299.8
12474,2011-02-25,1,287.58
14470,2011-02-25,1,297.64
17388,2011-02-25,1,381.6
15281,2011-02-25,1,234.15
16841,2011-02-25,1,317.38
13001,2011-02-25,1,278.28
13753,2011-02-25,1,741.26
13093,2011-02-25,1,467.52
18223,2011-02-25,1,502.85
13742,2011-02-25,1,176.05
16473,2011-02-25,1,68.4
12361,2011-02-25,1,189.9
15093,2011-02-25,1,759.08
13792,2011-02-25,1,74.6
17663,2011-02-25,1,371.39
12921,2011-02-25,2,1200.9
15939,2011-02-25,1,247.8
13973,2011-02-25,1,264.7
13798,2011-02-25,1,532.72
15990,2011-02-25,1,401.37
14051,2011-02-25,1,476.8
14156,2011-02-25,1,-2548.8
13493,2011-02-25,1,179.35
15078,2011-02-25,1,430.26
14573,2011-02-25,1,169.15
14532,2011-02-27,1,386.9
13684,2011-02-27,2,64.23
13261,2011-02-27,1,845.1
16407,2011-02-27,1,202.1
15738,2011-02-27,1,333.92
15708,2011-02-27,1,644.75
16598,2011-02-27,1,145.05
14147,2011-02-27,1,182.8
15046,2011-02-27,1,109.85
12599,2011-02-27,1,110.6
17516,2011-02-27,2,327.83
14472,2011-02-27,1,402.47
16745,2011-02-27,1,486.65
13630,2011-02-27,1,299.14
14157,2011-02-27,2,244.72
12748,2011-02-27,1,275.25
14606,2011-02-27,1,134.72
13636,2011-02-27,1,154.5
17894,2011-02-27,1,258.4
14745,2011-02-27,1,240.6
15024,2011-02-16,1,196.87
14309,2011-02-16,1,233.42
18138,2011-02-17,1,152.65
14211,2011-02-17,1,145.2
12527,2011-02-18,1,152.4
12594,2011-02-18,1,256
13951,2011-02-18,1,212.56
18055,2011-02-21,1,306
12365,2011-02-21,3,320.69
14688,2011-02-22,1,325.42
,2011-02-22,4,3315.97
18055,2011-02-22,1,-32.05
16701,2011-02-23,1,-26.15
15984,2011-02-23,1,104.95
17171,2011-02-23,1,224.91
14513,2011-02-24,1,18.75
17830,2011-02-24,1,188.5
13362,2011-02-25,1,812.7
13666,2011-02-25,2,64.05
14481,2011-02-25,1,302.86
14952,2011-02-27,1,524.95
15951,2011-02-27,1,375.17
13767,2011-02-27,1,317.87
16493,2011-02-27,1,240
15996,2011-02-27,1,222.29
14036,2011-02-28,1,626.65
17655,2011-02-28,1,306.7
15235,2011-02-28,1,147.9
14616,2011-02-28,1,10.08
,2011-02-28,9,6648.61
18283,2011-02-28,1,102.9
13004,2011-02-28,1,301.91
16057,2011-02-28,1,683.98
16992,2011-02-28,1,421.6
15724,2011-02-28,1,103.65
12458,2011-02-28,1,441.92
15039,2011-02-28,2,939.98
12678,2011-02-28,1,353.43
16422,2011-02-28,1,513.45
12598,2011-02-28,1,720.86
12464,2011-02-28,1,149.95
13675,2011-02-28,1,308.44
15062,2011-02-28,1,251.9
14227,2011-02-28,1,736.7
16668,2011-02-28,1,50.76
15227,2011-02-28,1,306.84
16667,2011-02-28,1,203.35
12921,2011-02-28,1,425.5
14527,2011-02-28,1,122
13509,2011-02-28,1,209.32
14239,2011-02-28,1,205.38
15874,2011-02-28,1,584.35
12748,2011-02-28,1,13.05
16187,2011-02-28,2,675.9
16607,2011-02-28,1,216.05
16458,2011-02-28,1,173.7
16339,2011-02-28,1,109.95
17027,2011-02-28,1,239.13
14078,2011-02-28,1,170.05
12728,2011-02-28,1,200.72
12509,2011-02-28,1,176.5
14046,2011-02-28,1,154.99
15570,2011-02-28,1,314.9
16027,2011-02-28,1,79.2
17841,2011-02-28,2,227.95
14056,2011-02-28,1,598.96
12616,2011-02-22,1,-18.25
16394,2011-02-23,1,312.41
13489,2011-02-23,1,158.4
14841,2011-02-24,1,596.79
16722,2011-02-24,1,314.36
16592,2011-02-25,1,455.28
17243,2011-02-27,1,373.65
16427,2011-02-28,1,109.8
15656,2011-02-28,1,242.95
12811,2011-02-28,1,240.25
16518,2011-02-28,1,190.7
17165,2011-02-28,1,158.68
17462,2011-02-28,1,463.41
14620,2011-03-01,1,235.35
14740,2011-03-01,1,521.1
13880,2011-03-01,1,200.1
16462,2011-03-01,1,34
12971,2011-03-01,1,161.8
12428,2011-03-01,3,4969.22
16078,2011-03-01,1,79.2
,2011-03-01,7,2723.09
15194,2011-03-01,1,307.62
15676,2011-03-01,1,897.8
18044,2011-03-01,1,72.12
18075,2011-03-01,1,256.85
12683,2011-03-01,1,352.2
15709,2011-03-01,1,133.25
15241,2011-03-01,1,395.33
12933,2011-03-01,2,109.5
17811,2011-03-01,1,122.5
15971,2011-03-01,1,117
15311,2011-03-01,1,1390.06
14732,2011-03-01,1,470.88
14688,2011-03-01,1,210.3
17965,2011-03-01,1,313.58
12709,2011-03-01,1,762.5
15092,2011-03-01,1,323.16
12679,2011-03-01,1,794.06
14506,2011-03-01,1,297.16
15319,2011-03-01,1,204.5
16212,2011-03-01,1,498.15
15257,2011-03-01,1,317.15
17027,2011-03-01,2,-28.5
14656,2011-03-01,1,133.11
13884,2011-03-01,1,138.15
15456,2011-03-01,2,204
15660,2011-03-01,1,155
15953,2011-03-01,1,242.03
12866,2011-03-01,1,559.12
14676,2011-03-01,1,556.32
16839,2011-03-01,1,412.32
14156,2011-03-01,1,2541.15
12747,2011-03-01,1,310.78
13599,2011-03-01,1,580.57
12352,2011-03-01,4,144.35
13110,2011-03-01,1,268.6
16525,2011-03-01,1,329.34
14560,2011-03-01,1,34.75
13166,2011-03-01,1,417.2
17961,2011-03-01,1,2.5
15984,2011-03-01,1,234.35
17449,2011-03-01,1,338.34
14292,2011-03-02,1,463
15416,2011-03-02,1,1375.24
17949,2011-03-02,1,1642.5
13497,2011-03-02,1,194.55
15733,2011-03-02,1,162.3
16678,2011-03-02,1,312.18
14180,2011-03-02,1,382.1
12834,2011-03-02,1,312.38
13094,2011-03-02,1,76.32
12913,2011-03-02,1,134.97
18118,2011-03-02,1,172.6
14606,2011-03-02,1,122.07
13722,2011-03-02,1,1463.47
14934,2011-03-02,1,828.84
17048,2011-03-02,1,501.99
,2011-03-02,3,3.8
16670,2011-03-02,1,615.33
15061,2011-03-02,2,852.81
12980,2011-03-02,1,838.8
15641,2011-03-02,1,453.79
17770,2011-03-02,1,603.17
15622,2011-03-02,1,576
14473,2011-03-02,1,85
15104,2011-03-02,1,374.64
13166,2011-03-02,1,-2.5
15643,2011-03-02,1,337.1
15189,2011-03-02,2,184.11
14239,2011-03-02,1,430.5
15031,2011-03-02,1,150.83
15636,2011-03-02,1,306.7
12873,2011-03-02,1,374
17923,2011-03-02,1,207.5
13410,2011-03-02,1,-5.85
16217,2011-03-02,1,183
13093,2011-03-02,2,-29.2
14231,2011-03-02,1,-23.75
14243,2011-03-02,1,-15
16843,2011-03-02,1,-12.75
14657,2011-03-02,2,98.37
17063,2011-03-02,1,-9.95
17442,2011-03-02,1,-12.6
13767,2011-03-02,1,-12.6
17738,2011-03-02,1,779.92
12753,2011-03-02,2,-28.09
17426,2011-03-02,1,1193.88
16573,2011-03-02,1,-10.25
16839,2011-03-02,1,-15.9
13477,2011-03-02,1,-7.95
16422,2011-03-02,1,-9.3
16473,2011-03-02,1,-1.25
17865,2011-03-02,1,-13.4
17428,2011-03-02,1,-40.05
13018,2011-03-02,1,-4.95
17576,2011-03-02,1,151.07
13230,2011-03-02,1,281.43
14388,2011-03-03,1,401.45
17567,2011-03-03,1,535.38
13784,2011-03-03,1,96.75
,2011-03-03,19,3538.75
16957,2011-03-03,1,114.84
18102,2011-03-03,1,1396
16571,2011-03-03,1,436.68
17646,2011-03-03,1,345.85
14483,2011-03-03,1,137.1
15087,2011-03-03,1,306.94
16709,2011-03-03,1,1120.53
12415,2011-03-03,2,16558.14
14527,2011-03-03,1,-30.38
14573,2011-03-03,1,134.5
16422,2011-03-03,1,-7.2
15078,2011-03-03,1,-19.5
15719,2011-03-03,1,183.65
17856,2011-03-03,1,482.81
12565,2011-03-03,1,-14.75
17017,2011-03-03,2,-10.15
15281,2011-03-03,1,-25.8
18198,2011-03-03,1,-0.65
17389,2011-03-03,1,124.68
15932,2011-03-03,1,-7.65
15053,2011-03-03,1,222.65
12727,2011-03-03,2,573.16
14276,2011-03-03,1,-76.3
16159,2011-03-03,1,348.2
14744,2011-03-03,1,-2.95
14524,2011-03-03,1,210.05
17374,2011-03-03,1,191.95
17789,2011-03-03,1,225.9
16191,2011-03-03,1,-1.65
17416,2011-03-03,1,2114.71
17675,2011-03-03,1,-9.95
15257,2011-03-03,1,-85
12524,2011-03-03,1,475.44
17652,2011-03-03,1,222.3
13199,2011-03-03,1,73.92
12417,2011-03-03,1,410
16212,2011-03-03,1,-9.15
13476,2011-03-03,1,727.6
14057,2011-03-03,1,294.33
17841,2011-03-03,1,187.11
18041,2011-03-03,1,148.49
17757,2011-03-03,1,137.62
15005,2011-03-03,2,277.57
12500,2011-03-03,1,249.84
17873,2011-03-03,1,485.78
14239,2011-03-03,1,-56.1
12817,2011-03-03,1,166.04
17700,2011-03-03,1,602.61
15393,2011-03-03,1,124.1
13959,2011-03-03,1,122.7
13014,2011-03-03,1,515.38
15611,2011-03-03,1,99.75
13715,2011-03-03,1,137.49
17508,2011-03-04,1,387.31
13931,2011-03-04,1,378.21
,2011-03-04,9,2184.33
13694,2011-03-04,1,3547.34
12553,2011-03-04,1,317.25
12541,2011-03-04,1,312.4
14796,2011-03-04,1,282.74
13382,2011-03-04,1,222.99
17001,2011-03-04,1,333.2
15220,2011-03-04,1,316.11
17581,2011-03-04,3,829.25
14570,2011-03-04,2,218.06
15827,2011-03-04,2,190.1
17315,2011-03-04,1,109.16
14466,2011-03-04,1,332.4
14911,2011-03-04,2,1185.49
13557,2011-03-04,1,240.68
16449,2011-03-04,1,416.69
13113,2011-03-04,2,224.96
16333,2011-03-04,1,1920.48
12755,2011-03-04,1,17.55
14779,2011-03-04,1,38
12547,2011-03-04,1,159.4
17325,2011-03-04,1,96.8
14995,2011-03-04,1,119.31
15311,2011-03-04,2,914.56
16414,2011-03-04,1,50.8
15681,2011-03-04,1,345.68
14670,2011-03-04,2,411.53
14057,2011-03-04,1,99
15675,2011-03-04,1,45
17191,2011-03-04,1,310.77
15358,2011-03-04,2,1038.05
17535,2011-03-04,1,164.4
14031,2011-03-04,1,532.13
17243,2011-03-06,1,186.9
15465,2011-03-06,2,216.1
15304,2011-03-06,1,-4.95
14745,2011-03-06,1,-53.1
18223,2011-03-06,2,8.85
15034,2011-03-06,1,246.76
16678,2011-03-06,1,-2.5
16923,2011-03-06,2,653.78
15400,2011-03-06,1,346.1
14701,2011-03-06,1,253.79
14903,2011-03-06,1,533.18
15606,2011-03-06,1,279.8
14499,2011-03-06,1,126.02
18211,2011-03-06,1,137.9
17769,2011-03-06,1,508.45
16033,2011-03-06,2,629.53
13263,2011-03-06,1,427.03
17428,2011-03-06,1,510.7
16422,2011-03-06,2,916.86
17050,2011-03-06,1,841.37
15696,2011-03-06,1,230
14504,2011-03-06,1,147.23
15572,2011-03-06,2,445.91
17811,2011-03-06,1,166.45
17107,2011-03-06,1,1695.21
,2011-03-06,1,7.95
16638,2011-03-07,1,215.55
15554,2011-03-07,1,217.2
12712,2011-03-07,1,219.3
13881,2011-03-07,1,673.9
13117,2011-03-07,1,90.6
16136,2011-03-07,1,159.3
,2011-03-07,15,10983.77
12614,2011-03-07,1,315.6
13344,2011-03-07,1,1656.15
16013,2011-03-07,2,449.95
17048,2011-03-07,1,-13.58
12484,2011-03-07,1,-36.5
17571,2011-03-07,1,75.6
12754,2011-03-07,3,-45.57
18257,2011-03-07,1,-8.65
17381,2011-03-07,2,2019.96
16316,2011-03-07,2,823.05
13408,2011-03-07,1,294.17
14903,2011-03-07,1,-11.7
14214,2011-03-07,1,638.65
16356,2011-03-07,1,102
13001,2011-03-07,1,591.02
15241,2011-03-07,1,-17.85
12839,2011-03-07,1,-3.3
17696,2011-03-07,1,318.24
15189,2011-03-07,1,-69.9
17634,2011-03-07,1,455.04
15194,2011-03-07,1,-10.15
13458,2011-03-07,1,-2.95
17654,2011-03-07,1,117.55
12598,2011-03-07,1,-20.4
15110,2011-03-07,1,-8.5
13089,2011-03-07,1,-54.75
17675,2011-03-07,1,-22.5
15498,2011-03-07,2,1150.92
12921,2011-03-07,1,-17.7
16838,2011-03-07,1,-5.95
13081,2011-03-07,1,-12.75
15903,2011-03-07,1,-0.42
16598,2011-03-07,1,-4.35
15026,2011-03-07,1,108.98
14048,2011-03-07,1,-34.8
16517,2011-03-07,1,162.7
15769,2011-03-07,1,2597.4
17841,2011-03-07,3,133.5
17162,2011-03-07,2,211.75
17092,2011-03-07,1,134.9
15752,2011-03-07,1,381.75
13092,2011-03-07,1,110.2
12841,2011-03-07,1,79.4
15827,2011-03-07,1,-7.9
15291,2011-03-07,1,45
16782,2011-03-07,1,92.8
12755,2011-03-07,1,-17.55
15869,2011-03-07,2,149.64
17817,2011-03-07,2,269.7
15834,2011-03-07,2,1281.37
13468,2011-03-08,1,126.65
15234,2011-03-08,1,197
15764,2011-03-08,1,1120.93
15806,2011-03-08,1,300.36
15819,2011-03-08,1,639.64
14586,2011-03-08,1,237.36
17940,2011-03-08,1,181.44
15944,2011-03-08,1,325.1
16779,2011-03-08,1,431.58
13340,2011-03-08,1,3678.03
12528,2011-03-08,1,278.13
16917,2011-03-08,1,391.52
14407,2011-03-08,1,357.18
13908,2011-03-08,1,496
12758,2011-03-08,1,1570.19
16710,2011-03-08,1,122.61
13975,2011-03-08,1,678.76
12748,2011-03-08,1,111
14730,2011-03-08,1,277.17
17389,2011-03-08,1,105.54
12662,2011-03-08,1,301.4
14560,2011-03-08,1,301.4
15311,2011-03-08,1,896.71
13777,2011-03-08,1,421.09
12623,2011-03-08,1,305.1
15023,2011-03-08,1,767.84
14367,2011-03-08,1,983.16
12679,2011-03-08,1,-37.25
13089,2011-03-08,2,1267.95
16712,2011-03-08,1,370.77
14426,2011-03-08,1,794.41
17639,2011-03-08,1,108.5
16426,2011-03-08,1,328.37
16495,2011-03-08,2,246.51
14336,2011-03-08,1,534.42
14507,2011-03-08,3,363.85
12759,2011-03-09,1,444.8
17049,2011-03-09,1,924.54
15206,2011-03-09,1,17.7
14013,2011-03-09,1,118.5
13267,2011-03-09,3,302.55
12924,2011-03-09,1,229.8
14645,2011-03-09,1,240.1
14825,2011-03-09,1,247.4
15071,2011-03-09,1,588.67
16221,2011-03-09,1,148.63
14534,2011-03-09,1,188.25
15078,2011-03-09,1,-12.75
12971,2011-03-09,2,260.38
14112,2011-03-09,1,617.1
,2011-03-09,22,1692.97
13026,2011-03-09,1,84.36
12881,2011-03-09,1,298
17864,2011-03-09,1,208.41
14936,2011-03-09,1,1576.36
17138,2011-03-09,1,380.5
15502,2011-03-09,1,1711.06
16572,2011-03-09,1,342.58
14803,2011-03-09,1,188.64
13093,2011-03-09,1,304.5
14662,2011-03-09,1,268.51
17238,2011-03-09,1,233.17
15529,2011-03-09,1,382.86
14165,2011-03-09,1,122.54
15769,2011-03-09,1,330
14344,2011-03-09,1,146.18
15379,2011-03-09,1,371.84
13078,2011-03-09,1,846.45
16945,2011-03-09,2,388.9
14085,2011-03-09,1,155.45
15581,2011-03-09,1,91.54
16419,2011-03-09,1,264.27
17730,2011-03-09,1,411.18
15622,2011-03-09,1,-18.45
16057,2011-03-09,1,-60.35
15057,2011-03-09,1,358.5
14291,2011-03-09,1,984.88
13493,2011-03-09,1,439.28
12388,2011-03-09,1,210.9
13538,2011-03-10,1,337.5
13953,2011-03-10,1,500
15632,2011-03-10,1,394.63
13502,2011-03-10,1,74.56
13899,2011-03-10,1,298.5
16471,2011-03-10,1,223.95
15838,2011-03-10,1,3277.24
17377,2011-03-10,1,146.23
15939,2011-03-10,1,547.35
18183,2011-03-10,1,312.8
16553,2011-03-10,2,846.5
15611,2011-03-10,1,-15.9
16670,2011-03-10,1,-32.85
14603,2011-03-10,1,660
15034,2011-03-10,1,-9.25
16359,2011-03-10,1,130.56
14227,2011-03-10,1,-2.9
13094,2011-03-10,2,-6.36
13102,2011-03-10,2,499.74
16422,2011-03-10,1,-24.5
16839,2011-03-10,1,-9.54
13599,2011-03-10,2,-29.5
18223,2011-03-10,1,-2.84
12417,2011-03-10,1,-18.4
15596,2011-03-10,1,-26.5
14713,2011-03-10,2,122.85
15358,2011-03-10,1,-2.55
15724,2011-03-10,1,-5.95
18173,2011-03-10,1,853.48
14057,2011-03-10,1,-70.56
14667,2011-03-10,1,144.9
16745,2011-03-10,1,541.1
14854,2011-03-10,1,462.28
13871,2011-03-10,1,397.55
14976,2011-03-10,1,115.57
12370,2011-03-10,1,938.39
16625,2011-03-10,1,333.08
13767,2011-03-10,1,-3.75
,2011-03-10,11,1688.5
14903,2011-03-10,1,-11.7
16743,2011-03-10,1,360.78
15308,2011-03-10,1,310.47
14841,2011-03-10,1,789.9
18086,2011-03-10,1,101.34
14606,2011-03-10,1,99.95
14350,2011-03-10,1,282.93
14930,2011-03-10,1,1104.13
16080,2011-03-10,1,130.26
14727,2011-03-10,1,268.58
13468,2011-03-10,1,245.52
15738,2011-03-10,1,-7.5
